FlightDate,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE,Cancelled,Diverted,RoutePair,Direction,Month,DepHourLocal,Delayed_by_15 min,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015-11-16,AA,2515,ATL,LAX,715,710.0,-5.0,915,901.0,-14.0,300.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,11,7,0.0,,,,,
2015-11-16,DL,369,LAX,ATL,725,724.0,-1.0,1432,1425.0,-7.0,247.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,11,7,0.0,,,,,
2015-11-16,DL,924,ATL,LAX,729,733.0,4.0,930,914.0,-16.0,301.0,281.0,1947,0,0,ATL-LAX,ATL→LAX,11,7,0.0,,,,,
2015-11-16,WN,1208,ATL,LAX,815,817.0,2.0,1030,1022.0,-8.0,315.0,305.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,0.0,,,,,
2015-11-16,DL,110,ATL,LAX,816,814.0,-2.0,1020,1040.0,20.0,304.0,326.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,1.0,20.0,0.0,0.0,0.0,0.0
2015-11-16,B6,905,JFK,ORD,830,827.0,-3.0,1013,1000.0,-13.0,163.0,153.0,740,0,0,JFK-ORD,JFK→ORD,11,8,0.0,,,,,
2015-11-16,WN,4033,LAX,ATL,910,910.0,0.0,1620,1551.0,-29.0,250.0,221.0,1947,0,0,ATL-LAX,LAX→ATL,11,9,0.0,,,,,
2015-11-16,DL,1181,ATL,LAX,957,952.0,-5.0,1200,1203.0,3.0,303.0,311.0,1947,0,0,ATL-LAX,ATL→LAX,11,9,0.0,,,,,
2015-11-16,AA,1249,LAX,ATL,1000,1013.0,13.0,1717,1710.0,-7.0,257.0,237.0,1947,0,0,ATL-LAX,LAX→ATL,11,10,0.0,,,,,
2015-11-16,DL,16,LAX,ATL,1000,1007.0,7.0,1710,1658.0,-12.0,250.0,231.0,1947,0,0,ATL-LAX,LAX→ATL,11,10,0.0,,,,,
2015-11-16,NK,473,ATL,LAX,1024,1044.0,20.0,1225,1248.0,23.0,301.0,304.0,1947,0,0,ATL-LAX,ATL→LAX,11,10,1.0,3.0,0.0,20.0,0.0,0.0
2015-11-16,B6,906,ORD,JFK,1055,1055.0,0.0,1359,1351.0,-8.0,124.0,116.0,740,0,0,JFK-ORD,ORD→JFK,11,10,0.0,,,,,
2015-11-16,DL,1555,ATL,LAX,1100,1059.0,-1.0,1300,1247.0,-13.0,300.0,288.0,1947,0,0,ATL-LAX,ATL→LAX,11,11,0.0,,,,,
2015-11-16,DL,1754,LAX,ATL,1115,1122.0,7.0,1830,1814.0,-16.0,255.0,232.0,1947,0,0,ATL-LAX,LAX→ATL,11,11,0.0,,,,,
2015-11-16,NK,474,LAX,ATL,1200,1207.0,7.0,1910,1905.0,-5.0,250.0,238.0,1947,0,0,ATL-LAX,LAX→ATL,11,12,0.0,,,,,
2015-11-16,AA,2437,ATL,LAX,1230,1227.0,-3.0,1430,1403.0,-27.0,300.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,11,12,0.0,,,,,
2015-11-16,DL,101,LAX,ATL,1230,1226.0,-4.0,1942,1921.0,-21.0,252.0,235.0,1947,0,0,ATL-LAX,LAX→ATL,11,12,0.0,,,,,
2015-11-16,DL,1655,ATL,LAX,1230,1233.0,3.0,1430,1432.0,2.0,300.0,299.0,1947,0,0,ATL-LAX,ATL→LAX,11,12,0.0,,,,,
2015-11-16,AA,130,ORD,JFK,1240,1340.0,60.0,1600,1632.0,32.0,140.0,112.0,740,0,0,JFK-ORD,ORD→JFK,11,12,1.0,0.0,0.0,32.0,0.0,0.0
2015-11-16,WN,3740,ATL,LAX,1315,1313.0,-2.0,1520,1514.0,-6.0,305.0,301.0,1947,0,0,ATL-LAX,ATL→LAX,11,13,0.0,,,,,
2015-11-16,DL,1755,ATL,LAX,1344,1343.0,-1.0,1545,1543.0,-2.0,301.0,300.0,1947,0,0,ATL-LAX,ATL→LAX,11,13,0.0,,,,,
2015-11-16,DL,1654,LAX,ATL,1345,1411.0,26.0,2055,2121.0,26.0,250.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,11,13,1.0,0.0,0.0,0.0,0.0,26.0
2015-11-16,WN,367,LAX,ATL,1440,1518.0,38.0,2150,2223.0,33.0,250.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,11,14,1.0,0.0,0.0,6.0,27.0,0.0
2015-11-16,B6,105,JFK,ORD,1459,1458.0,-1.0,1644,1703.0,19.0,165.0,185.0,740,0,0,JFK-ORD,JFK→ORD,11,14,1.0,19.0,0.0,0.0,0.0,0.0
2015-11-16,DL,1554,LAX,ATL,1505,1510.0,5.0,2209,2209.0,0.0,244.0,239.0,1947,0,0,ATL-LAX,LAX→ATL,11,15,0.0,,,,,
2015-11-16,F9,1479,ATL,LAX,1505,1508.0,3.0,1710,1711.0,1.0,305.0,303.0,1947,0,0,ATL-LAX,ATL→LAX,11,15,0.0,,,,,
2015-11-16,DL,1219,ATL,LAX,1513,1515.0,2.0,1715,1702.0,-13.0,302.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,11,15,0.0,,,,,
2015-11-16,AA,2513,LAX,ATL,1600,1600.0,0.0,2315,2307.0,-8.0,255.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,11,16,0.0,,,,,
2015-11-16,DL,1955,ATL,LAX,1633,1633.0,0.0,1840,1825.0,-15.0,307.0,292.0,1947,0,0,ATL-LAX,ATL→LAX,11,16,0.0,,,,,
2015-11-16,DL,1454,LAX,ATL,1650,1716.0,26.0,2359,11.0,12.0,249.0,235.0,1947,0,0,ATL-LAX,LAX→ATL,11,16,0.0,,,,,
2015-11-16,AA,131,JFK,ORD,1700,1700.0,0.0,1900,1850.0,-10.0,180.0,170.0,740,0,0,JFK-ORD,JFK→ORD,11,17,0.0,,,,,
2015-11-16,B6,1106,ORD,JFK,1725,1744.0,19.0,2040,2044.0,4.0,135.0,120.0,740,0,0,JFK-ORD,ORD→JFK,11,17,0.0,,,,,
2015-11-16,DL,2808,ATL,LAX,1803,1804.0,1.0,2010,2015.0,5.0,307.0,311.0,1947,0,0,ATL-LAX,ATL→LAX,11,18,0.0,,,,,
2015-11-16,AA,1249,ATL,LAX,1835,1831.0,-4.0,2039,2026.0,-13.0,304.0,295.0,1947,0,0,ATL-LAX,ATL→LAX,11,18,0.0,,,,,
2015-11-16,AA,1305,ORD,JFK,1835,1915.0,40.0,2156,2223.0,27.0,141.0,128.0,740,0,0,JFK-ORD,ORD→JFK,11,18,1.0,0.0,0.0,13.0,14.0,0.0
2015-11-16,DL,17,ATL,LAX,1941,1937.0,-4.0,2150,2203.0,13.0,309.0,326.0,1947,0,0,ATL-LAX,ATL→LAX,11,19,0.0,,,,,
2015-11-16,WN,1168,ATL,LAX,2105,2137.0,32.0,2320,2356.0,36.0,315.0,319.0,1947,0,0,ATL-LAX,ATL→LAX,11,21,1.0,4.0,0.0,32.0,0.0,0.0
2015-11-16,DL,2355,ATL,LAX,2153,2202.0,9.0,2355,14.0,19.0,302.0,312.0,1947,0,0,ATL-LAX,ATL→LAX,11,21,1.0,10.0,0.0,9.0,0.0,0.0
2015-11-16,DL,1354,LAX,ATL,2240,2240.0,0.0,551,544.0,-7.0,251.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,11,22,0.0,,,,,
2015-11-16,F9,1478,LAX,ATL,2315,2320.0,5.0,620,617.0,-3.0,245.0,237.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,0.0,,,,,
2015-11-16,AA,1116,LAX,ATL,2325,16.0,51.0,638,718.0,40.0,253.0,242.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,1.0,0.0,0.0,40.0,0.0,0.0
2015-11-16,DL,1254,LAX,ATL,2340,2337.0,-3.0,649,625.0,-24.0,249.0,228.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,0.0,,,,,
2015-11-17,DL,929,LAX,ATL,530,537.0,7.0,1234,1248.0,14.0,244.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,11,5,0.0,,,,,
2015-11-17,WN,3150,LAX,ATL,555,555.0,0.0,1310,1311.0,1.0,255.0,256.0,1947,0,0,ATL-LAX,LAX→ATL,11,5,0.0,,,,,
2015-11-17,DL,2222,LAX,ATL,640,643.0,3.0,1348,1345.0,-3.0,248.0,242.0,1947,0,0,ATL-LAX,LAX→ATL,11,6,0.0,,,,,
2015-11-17,AA,999,JFK,ORD,705,704.0,-1.0,847,901.0,14.0,162.0,177.0,740,0,0,JFK-ORD,JFK→ORD,11,7,0.0,,,,,
2015-11-17,AA,2515,ATL,LAX,715,709.0,-6.0,915,914.0,-1.0,300.0,305.0,1947,0,0,ATL-LAX,ATL→LAX,11,7,0.0,,,,,
2015-11-17,DL,369,LAX,ATL,725,726.0,1.0,1432,1434.0,2.0,247.0,248.0,1947,0,0,ATL-LAX,LAX→ATL,11,7,0.0,,,,,
2015-11-17,DL,924,ATL,LAX,729,729.0,0.0,930,926.0,-4.0,301.0,297.0,1947,0,0,ATL-LAX,ATL→LAX,11,7,0.0,,,,,
2015-11-17,WN,1208,ATL,LAX,815,815.0,0.0,1030,1040.0,10.0,315.0,325.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,0.0,,,,,
2015-11-17,DL,110,ATL,LAX,821,820.0,-1.0,1025,1014.0,-11.0,304.0,294.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,0.0,,,,,
2015-11-17,B6,905,JFK,ORD,830,827.0,-3.0,1013,1005.0,-8.0,163.0,158.0,740,0,0,JFK-ORD,JFK→ORD,11,8,0.0,,,,,
2015-11-17,WN,4033,LAX,ATL,910,909.0,-1.0,1620,1639.0,19.0,250.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,11,9,1.0,19.0,0.0,0.0,0.0,0.0
2015-11-17,DL,1181,ATL,LAX,957,957.0,0.0,1200,1218.0,18.0,303.0,321.0,1947,0,0,ATL-LAX,ATL→LAX,11,9,1.0,18.0,0.0,0.0,0.0,0.0
2015-11-17,AA,1249,LAX,ATL,1000,1003.0,3.0,1717,1731.0,14.0,257.0,268.0,1947,0,0,ATL-LAX,LAX→ATL,11,10,0.0,,,,,
2015-11-17,DL,16,LAX,ATL,1000,1031.0,31.0,1710,1736.0,26.0,250.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,11,10,1.0,0.0,0.0,13.0,13.0,0.0
2015-11-17,NK,473,ATL,LAX,1024,1151.0,87.0,1225,1327.0,62.0,301.0,276.0,1947,0,0,ATL-LAX,ATL→LAX,11,10,1.0,53.0,0.0,9.0,0.0,0.0
2015-11-17,B6,906,ORD,JFK,1055,1055.0,0.0,1359,1400.0,1.0,124.0,125.0,740,0,0,JFK-ORD,ORD→JFK,11,10,0.0,,,,,
2015-11-17,DL,1555,ATL,LAX,1100,1055.0,-5.0,1300,1300.0,0.0,300.0,305.0,1947,0,0,ATL-LAX,ATL→LAX,11,11,0.0,,,,,
2015-11-17,DL,1754,LAX,ATL,1115,1121.0,6.0,1830,1846.0,16.0,255.0,265.0,1947,0,0,ATL-LAX,LAX→ATL,11,11,1.0,10.0,0.0,6.0,0.0,0.0
2015-11-17,NK,474,LAX,ATL,1200,1416.0,136.0,1910,2145.0,155.0,250.0,269.0,1947,0,0,ATL-LAX,LAX→ATL,11,12,1.0,19.0,0.0,136.0,0.0,0.0
2015-11-17,AA,2437,ATL,LAX,1230,1223.0,-7.0,1430,1357.0,-33.0,300.0,274.0,1947,0,0,ATL-LAX,ATL→LAX,11,12,0.0,,,,,
2015-11-17,DL,101,LAX,ATL,1230,1231.0,1.0,1942,1950.0,8.0,252.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,11,12,0.0,,,,,
2015-11-17,DL,1655,ATL,LAX,1230,1232.0,2.0,1430,1411.0,-19.0,300.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,11,12,0.0,,,,,
2015-11-17,AA,130,ORD,JFK,1240,1238.0,-2.0,1600,1607.0,7.0,140.0,149.0,740,0,0,JFK-ORD,ORD→JFK,11,12,0.0,,,,,
2015-11-17,WN,3740,ATL,LAX,1315,1318.0,3.0,1520,1449.0,-31.0,305.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,11,13,0.0,,,,,
2015-11-17,DL,1755,ATL,LAX,1344,1355.0,11.0,1545,1534.0,-11.0,301.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,11,13,0.0,,,,,
2015-11-17,DL,1654,LAX,ATL,1345,1343.0,-2.0,2055,2113.0,18.0,250.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,11,13,1.0,18.0,0.0,0.0,0.0,0.0
2015-11-17,WN,367,LAX,ATL,1440,1513.0,33.0,2150,2222.0,32.0,250.0,249.0,1947,0,0,ATL-LAX,LAX→ATL,11,14,1.0,0.0,0.0,30.0,2.0,0.0
2015-11-17,B6,105,JFK,ORD,1459,1505.0,6.0,1644,1658.0,14.0,165.0,173.0,740,0,0,JFK-ORD,JFK→ORD,11,14,0.0,,,,,
2015-11-17,DL,1554,LAX,ATL,1505,1513.0,8.0,2209,2234.0,25.0,244.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,11,15,1.0,17.0,0.0,8.0,0.0,0.0
2015-11-17,F9,1479,ATL,LAX,1505,1508.0,3.0,1710,1803.0,,305.0,,1947,0,1,ATL-LAX,ATL→LAX,11,15,,,,,,
2015-11-17,DL,1219,ATL,LAX,1513,1539.0,26.0,1715,1703.0,-12.0,302.0,264.0,1947,0,0,ATL-LAX,ATL→LAX,11,15,0.0,,,,,
2015-11-17,AA,2513,LAX,ATL,1600,1602.0,2.0,2315,2317.0,2.0,255.0,255.0,1947,0,0,ATL-LAX,LAX→ATL,11,16,0.0,,,,,
2015-11-17,DL,1955,ATL,LAX,1633,1627.0,-6.0,1840,1809.0,-31.0,307.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,11,16,0.0,,,,,
2015-11-17,DL,1454,LAX,ATL,1650,1646.0,-4.0,2359,17.0,18.0,249.0,271.0,1947,0,0,ATL-LAX,LAX→ATL,11,16,1.0,18.0,0.0,0.0,0.0,0.0
2015-11-17,AA,131,JFK,ORD,1700,1709.0,9.0,1900,1905.0,5.0,180.0,176.0,740,0,0,JFK-ORD,JFK→ORD,11,17,0.0,,,,,
2015-11-17,B6,1106,ORD,JFK,1725,1738.0,13.0,2040,2040.0,0.0,135.0,122.0,740,0,0,JFK-ORD,ORD→JFK,11,17,0.0,,,,,
2015-11-17,DL,2808,ATL,LAX,1803,1804.0,1.0,2010,1942.0,-28.0,307.0,278.0,1947,0,0,ATL-LAX,ATL→LAX,11,18,0.0,,,,,
2015-11-17,AA,1249,ATL,LAX,1835,1831.0,-4.0,2039,2022.0,-17.0,304.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,11,18,0.0,,,,,
2015-11-17,AA,1305,ORD,JFK,1835,1854.0,19.0,2156,2205.0,9.0,141.0,131.0,740,0,0,JFK-ORD,ORD→JFK,11,18,0.0,,,,,
2015-11-17,DL,17,ATL,LAX,1941,1940.0,-1.0,2150,2118.0,-32.0,309.0,278.0,1947,0,0,ATL-LAX,ATL→LAX,11,19,0.0,,,,,
2015-11-17,WN,1746,ATL,LAX,2105,2122.0,17.0,2320,2259.0,-21.0,315.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,11,21,0.0,,,,,
2015-11-17,DL,2355,ATL,LAX,2153,2153.0,0.0,2355,2342.0,-13.0,302.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,11,21,0.0,,,,,
2015-11-17,DL,1354,LAX,ATL,2240,2244.0,4.0,551,600.0,9.0,251.0,256.0,1947,0,0,ATL-LAX,LAX→ATL,11,22,0.0,,,,,
2015-11-17,F9,1478,LAX,ATL,2310,2318.0,8.0,615,652.0,37.0,245.0,274.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,1.0,29.0,0.0,8.0,0.0,0.0
2015-11-17,DL,1254,LAX,ATL,2340,2338.0,-2.0,649,659.0,10.0,249.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,0.0,,,,,
2015-11-18,DL,929,LAX,ATL,530,527.0,-3.0,1234,1245.0,11.0,244.0,258.0,1947,0,0,ATL-LAX,LAX→ATL,11,5,0.0,,,,,
2015-11-18,WN,3150,LAX,ATL,555,603.0,8.0,1310,1325.0,15.0,255.0,262.0,1947,0,0,ATL-LAX,LAX→ATL,11,5,1.0,7.0,0.0,8.0,0.0,0.0
2015-11-18,DL,2222,LAX,ATL,640,639.0,-1.0,1348,1330.0,-18.0,248.0,231.0,1947,0,0,ATL-LAX,LAX→ATL,11,6,0.0,,,,,
2015-11-18,AA,999,JFK,ORD,705,852.0,107.0,847,1034.0,107.0,162.0,162.0,740,0,0,JFK-ORD,JFK→ORD,11,7,1.0,107.0,0.0,0.0,0.0,0.0
2015-11-18,DL,369,LAX,ATL,725,722.0,-3.0,1432,1435.0,3.0,247.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,11,7,0.0,,,,,
2015-11-18,DL,924,ATL,LAX,729,729.0,0.0,930,940.0,10.0,301.0,311.0,1947,0,0,ATL-LAX,ATL→LAX,11,7,0.0,,,,,
2015-11-18,WN,1208,ATL,LAX,815,820.0,5.0,1030,1009.0,-21.0,315.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,0.0,,,,,
2015-11-18,DL,110,ATL,LAX,816,812.0,-4.0,1020,959.0,-21.0,304.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,0.0,,,,,
2015-11-18,B6,905,JFK,ORD,830,1257.0,267.0,1013,1524.0,311.0,163.0,207.0,740,0,0,JFK-ORD,JFK→ORD,11,8,1.0,311.0,0.0,0.0,0.0,0.0
2015-11-18,WN,4033,LAX,ATL,910,917.0,7.0,1620,1647.0,27.0,250.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,11,9,1.0,20.0,0.0,7.0,0.0,0.0
2015-11-18,DL,1181,ATL,LAX,957,954.0,-3.0,1200,1145.0,-15.0,303.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,11,9,0.0,,,,,
2015-11-18,AA,1249,LAX,ATL,1000,1000.0,0.0,1717,16.0,,257.0,,1947,0,1,ATL-LAX,LAX→ATL,11,10,,,,,,
2015-11-18,DL,16,LAX,ATL,1000,958.0,-2.0,1710,1731.0,21.0,250.0,273.0,1947,0,0,ATL-LAX,LAX→ATL,11,10,1.0,21.0,0.0,0.0,0.0,0.0
2015-11-18,NK,473,ATL,LAX,1024,1106.0,42.0,1225,1303.0,38.0,301.0,297.0,1947,0,0,ATL-LAX,ATL→LAX,11,10,1.0,0.0,0.0,38.0,0.0,0.0
2015-11-18,B6,906,ORD,JFK,1055,1617.0,322.0,1359,1920.0,321.0,124.0,123.0,740,0,0,JFK-ORD,ORD→JFK,11,10,1.0,0.0,0.0,13.0,308.0,0.0
2015-11-18,DL,1555,ATL,LAX,1100,1104.0,4.0,1300,1259.0,-1.0,300.0,295.0,1947,0,0,ATL-LAX,ATL→LAX,11,11,0.0,,,,,
2015-11-18,DL,1754,LAX,ATL,1105,1102.0,-3.0,1811,1837.0,26.0,246.0,275.0,1947,0,0,ATL-LAX,LAX→ATL,11,11,1.0,26.0,0.0,0.0,0.0,0.0
2015-11-18,NK,474,LAX,ATL,1200,1222.0,22.0,1910,1922.0,12.0,250.0,240.0,1947,0,0,ATL-LAX,LAX→ATL,11,12,0.0,,,,,
2015-11-18,AA,2437,ATL,LAX,1230,1228.0,-2.0,1430,1437.0,7.0,300.0,309.0,1947,0,0,ATL-LAX,ATL→LAX,11,12,0.0,,,,,
2015-11-18,DL,101,LAX,ATL,1230,1227.0,-3.0,1942,1934.0,-8.0,252.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,11,12,0.0,,,,,
2015-11-18,DL,1655,ATL,LAX,1230,1229.0,-1.0,1430,1406.0,-24.0,300.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,11,12,0.0,,,,,
2015-11-18,AA,130,ORD,JFK,1240,1526.0,166.0,1600,1838.0,158.0,140.0,132.0,740,0,0,JFK-ORD,ORD→JFK,11,12,1.0,0.0,0.0,0.0,158.0,0.0
2015-11-18,WN,3740,ATL,LAX,1315,1319.0,4.0,1520,1508.0,-12.0,305.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,11,13,0.0,,,,,
2015-11-18,DL,1755,ATL,LAX,1344,1354.0,10.0,1545,1550.0,5.0,301.0,296.0,1947,0,0,ATL-LAX,ATL→LAX,11,13,0.0,,,,,
2015-11-18,DL,1654,LAX,ATL,1345,1344.0,-1.0,2055,2046.0,-9.0,250.0,242.0,1947,0,0,ATL-LAX,LAX→ATL,11,13,0.0,,,,,
2015-11-18,WN,367,LAX,ATL,1440,1440.0,0.0,2150,2203.0,13.0,250.0,263.0,1947,0,0,ATL-LAX,LAX→ATL,11,14,0.0,,,,,
2015-11-18,B6,105,JFK,ORD,1459,1535.0,36.0,1644,1736.0,52.0,165.0,181.0,740,0,0,JFK-ORD,JFK→ORD,11,14,1.0,25.0,0.0,0.0,27.0,0.0
2015-11-18,DL,1554,LAX,ATL,1505,1519.0,14.0,2209,2216.0,7.0,244.0,237.0,1947,0,0,ATL-LAX,LAX→ATL,11,15,0.0,,,,,
2015-11-18,F9,1479,ATL,LAX,1505,1503.0,-2.0,1710,1649.0,-21.0,305.0,286.0,1947,0,0,ATL-LAX,ATL→LAX,11,15,0.0,,,,,
2015-11-18,DL,1219,ATL,LAX,1513,1534.0,21.0,1715,1751.0,36.0,302.0,317.0,1947,0,0,ATL-LAX,ATL→LAX,11,15,1.0,15.0,0.0,0.0,12.0,9.0
2015-11-18,AA,2513,LAX,ATL,1600,1607.0,7.0,2315,2320.0,5.0,255.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,11,16,0.0,,,,,
2015-11-18,DL,1955,ATL,LAX,1633,1701.0,28.0,1840,1941.0,61.0,307.0,340.0,1947,0,0,ATL-LAX,ATL→LAX,11,16,1.0,33.0,0.0,0.0,0.0,28.0
2015-11-18,DL,1454,LAX,ATL,1650,1707.0,17.0,2359,4.0,5.0,249.0,237.0,1947,0,0,ATL-LAX,LAX→ATL,11,16,0.0,,,,,
2015-11-18,AA,131,JFK,ORD,1700,1831.0,91.0,1900,2026.0,86.0,180.0,175.0,740,0,0,JFK-ORD,JFK→ORD,11,17,1.0,86.0,0.0,0.0,0.0,0.0
2015-11-18,B6,1106,ORD,JFK,1725,1813.0,48.0,2040,2113.0,33.0,135.0,120.0,740,0,0,JFK-ORD,ORD→JFK,11,17,1.0,0.0,0.0,5.0,28.0,0.0
2015-11-18,DL,2808,ATL,LAX,1808,1811.0,3.0,2015,2022.0,7.0,307.0,311.0,1947,0,0,ATL-LAX,ATL→LAX,11,18,0.0,,,,,
2015-11-18,AA,1249,ATL,LAX,1835,2236.0,241.0,2039,54.0,255.0,304.0,318.0,1947,0,0,ATL-LAX,ATL→LAX,11,18,1.0,14.0,0.0,0.0,234.0,7.0
2015-11-18,AA,1305,ORD,JFK,1835,2212.0,217.0,2156,120.0,204.0,141.0,128.0,740,0,0,JFK-ORD,ORD→JFK,11,18,1.0,0.0,0.0,18.0,186.0,0.0
2015-11-18,DL,17,ATL,LAX,1941,2009.0,28.0,2150,2154.0,4.0,309.0,285.0,1947,0,0,ATL-LAX,ATL→LAX,11,19,0.0,,,,,
2015-11-18,WN,1746,ATL,LAX,2105,2148.0,43.0,2320,2338.0,18.0,315.0,290.0,1947,0,0,ATL-LAX,ATL→LAX,11,21,1.0,0.0,0.0,18.0,0.0,0.0
2015-11-18,DL,2355,ATL,LAX,2153,2217.0,24.0,2355,2400.0,5.0,302.0,283.0,1947,0,0,ATL-LAX,ATL→LAX,11,21,0.0,,,,,
2015-11-18,DL,1354,LAX,ATL,2240,2242.0,2.0,551,549.0,-2.0,251.0,247.0,1947,0,0,ATL-LAX,LAX→ATL,11,22,0.0,,,,,
2015-11-18,F9,1478,LAX,ATL,2315,2300.0,-15.0,620,617.0,-3.0,245.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,0.0,,,,,
2015-11-18,AA,1116,LAX,ATL,2325,2321.0,-4.0,638,624.0,-14.0,253.0,243.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,0.0,,,,,
2015-11-18,DL,1254,LAX,ATL,2340,2339.0,-1.0,649,636.0,-13.0,249.0,237.0,1947,0,0,ATL-LAX,LAX→ATL,11,23,0.0,,,,,
2015-11-19,DL,929,LAX,ATL,530,525.0,-5.0,1234,1218.0,-16.0,244.0,233.0,1947,0,0,ATL-LAX,LAX→ATL,11,5,0.0,,,,,
2015-11-19,WN,3150,LAX,ATL,555,556.0,1.0,1310,1251.0,-19.0,255.0,235.0,1947,0,0,ATL-LAX,LAX→ATL,11,5,0.0,,,,,
2015-11-19,DL,2222,LAX,ATL,640,948.0,188.0,1348,1633.0,165.0,248.0,225.0,1947,0,0,ATL-LAX,LAX→ATL,11,6,1.0,0.0,0.0,165.0,0.0,0.0
2015-11-19,AA,999,JFK,ORD,705,657.0,-8.0,847,841.0,-6.0,162.0,164.0,740,0,0,JFK-ORD,JFK→ORD,11,7,0.0,,,,,
2015-11-19,AA,2515,ATL,LAX,715,935.0,140.0,915,1124.0,129.0,300.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,11,7,1.0,0.0,0.0,129.0,0.0,0.0
2015-11-19,DL,369,LAX,ATL,725,724.0,-1.0,1432,1428.0,-4.0,247.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,11,7,0.0,,,,,
2015-11-19,DL,924,ATL,LAX,729,728.0,-1.0,930,918.0,-12.0,301.0,290.0,1947,0,0,ATL-LAX,ATL→LAX,11,7,0.0,,,,,
2015-11-19,WN,1208,ATL,LAX,815,814.0,-1.0,1030,1004.0,-26.0,315.0,290.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,0.0,,,,,
2015-11-19,DL,110,ATL,LAX,816,816.0,0.0,1020,1030.0,10.0,304.0,314.0,1947,0,0,ATL-LAX,ATL→LAX,11,8,0.0,,,,,
2015-11-19,B6,905,JFK,ORD,830,826.0,-4.0,1013,1023.0,10.0,163.0,177.0,740,0,0,JFK-ORD,JFK→ORD,11,8,0.0,,,,,
2015-11-19,WN,4033,LAX,ATL,910,908.0,-2.0,1620,1609.0,-11.0,250.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,11,9,0.0,,,,,
2015-11-19,DL,1181,ATL,LAX,957,956.0,-1.0,1200,1209.0,9.0,303.0,313.0,1947,0,0,ATL-LAX,ATL→LAX,11,9,0.0,,,,,
2015-11-19,AA,1249,LAX,ATL,1000,1219.0,139.0,1717,1913.0,116.0,257.0,234.0,1947,0,0,ATL-LAX,LAX→ATL,11,10,1.0,0.0,0.0,8.0,108.0,0.0
2015-11-19,DL,16,LAX,ATL,1000,1005.0,5.0,1710,1658.0,-12.0,250.0,233.0,1947,0,0,ATL-LAX,LAX→ATL,11,10,0.0,,,,,
2015-11-19,NK,473,ATL,LAX,1024,1023.0,-1.0,1225,1231.0,6.0,301.0,308.0,1947,0,0,ATL-LAX,ATL→LAX,11,10,0.0,,,,,
2015-11-19,B6,906,ORD,JFK,1055,1345.0,170.0,1359,1750.0,231.0,124.0,185.0,740,0,0,JFK-ORD,ORD→JFK,11,10,1.0,223.0,0.0,0.0,8.0,0.0
